query1,query2,county,state,city,highway,news_id,report_key
train,accident,ORANGE,CALIFORNIA,ORANGE,LA VETA,CBMiogFBVV95cUxNNmg3Vk1FdDhlaU9LbkNveEdvTTlJdjM4OEoxSDRsM1VMMlNZSUg5elRxdV9leTRZZlBOTU9UbTREYjRoY0pNelhYc1VUMUFmODhUTlNEbFBwd1FMRFk2TFhSbEtLci01b3ViTDYyTGhrT1JyUVExTExRTXJ1dUpzUXNWOThoUUwtVmRGTDduQ2tsNVRFamRiNnJLenZDd2c4YWc,SCAX112115201511
train,accident,ORANGE,CALIFORNIA,ORANGE,LA VETA,CBMioAFBVV95cUxQMWJRelRyT3VkQkxyODBzYWc5R01sTlNCd01taVV0eEhZcmtWckQ1VFJ0aUFBSnRTMzNhYzh4eFoxTU1nVEJYQldCNHNab3Z6R25Qdkx6RmtkTU00dkowam90bXUtMlFMWkFOSTZWYlJtZzFvZkRMYkRhVENiVUhqNmF0QU5vQnFQMDhhTnplbUZ5anRmNG9rWkROdVJ0LVRH,SCAX112115201511
train,accident,ORANGE,CALIFORNIA,ORANGE,LA VETA,CBMikwFBVV95cUxQX283WHJFNlVpQWhmVHhlcDU3czRjM1JxaGNScjIxbDJ1X24tdmxVUzNLYmZfWnBNeGxaTm81UnhDTFlxV1FDUWVmd0xaT2l2R0J1TTFoTGdoUmZ5RU9jTW42LXBYaTc2bk1ZV1hLZzQyU2xMdUx2WjNjUmFaQlFpNW1BVHFWRFVLb1VVcTVXUXZyUGM,SCAX112115201511
train,accident,ORANGE,CALIFORNIA,PLACENTIA,RICHFIELD RD,,BNSFCA0915202201509
train,accident,ORANGE,CALIFORNIA,PLACENTIA,RICHFIELD RD,CBMieEFVX3lxTE9xbHJiUVNtVC16a0xWUDhpcjhGakUyQnBKbGxpTnh3Z3dwSHpFcUZBdFh4SFN1NjN3Vi1US0FHQWotZTdjeFlvY1RIVW1ZRkxwenhsVnd0SUxCaXFzOG03dm9saHUzWDg5a2MzS2otQkpFS01hNmhiatIBfkFVX3lxTE5CZDVBRVMweXJOaFFyUWdKbVhzRGQwdm5HdERHVWNmVFFNNVgwT3lwZ0ZHa1pMQmNtRGhVbVBWVUotSVo0Nm1sdU9ucjNhSWlaYXI3dlFEMERfLWNhZnd0cDRVTlN2T0MtWU9WOW5CZ1FaX3d0ZzEwSUZCR1M0dw,BNSFCA0915202201509
train,accident,ORANGE,CALIFORNIA,ORANGE,BATAVIA STREET,,UP0215LA003201502
train,accident,ORANGE,CALIFORNIA,ORANGE,BATAVIA STREET,CBMikwFBVV95cUxNY09TV1JwSlVYZDN4Rk43THFWOEsxSVBqc3FFWDF3VV81TlQtSzNoUFlSNUFleW1zaGsxZ1k1d3lvSlNySE1yampPZnQ4c21CeHdKbXdoZ0VYYVprWW05anJncWRfQ2gxcDd4aEhPcFBuVWw4eUlzWXdBV192LWh0WG9DR0hZanplTk1yWXVxdmJxTms,UP0215LA003201502
train,accident,ORANGE,CALIFORNIA,,EL PORTAL PED XIN,,ATK135976201501
train,accident,ORANGE,CALIFORNIA,,EL PORTAL PED XIN,CBMibkFVX3lxTE52RkFGY2pZdTA3OTVtQXp6LWp5VlpjRXVEVkZNMjBKWDZnRERzbUN2bGpOU0tHMVFhWlBtV1FpZkt1VDhtRnZQd1hGdVE5QjQ0MXZNa1dveXQ2S3dFZVY1SkpqSDZiWG5KVVBqM0530gFIQVVfeXFMTjZ0TElIdWcwWGxfR3FhaHVpdDFsZGRpb1IyNDE5ME55LXRRMWFHOVNRcW1jNUx3el9ZYVF6ZUpwX2JZOG8zS0tk,ATK135976201501
train,accident,ORANGE,CALIFORNIA,,EL PORTAL PED XIN,CBMiyAFBVV95cUxNazhJUTEzeFFCeDBMQzJlODR0ZTE2TW85ZzRvS0owakpRRDJhMVowUVhLZU9kcFRuUHVFWFZlYVFhZE5XU3RqelBNUm9UaVRPTUp1MnFZeDZ0dFRYeHhPMjAtcy1SMjZ5REFrUi1sWG5sbVdWS2UyT3J0WmNQT0Z3eXF4UFZRb29menBwaER4SkNXWWpHUlJUbS0yWVB5NnRqR3ZJb2JjZHBPU29uNEFqVmFyUUM1YjBuWUdvSVFUSmJLVzEwbGQ5ZtIB0AFBVV95cUxOdVNQN2FrRkdhZWJ2LTJWVjJTRkFsY0pRZDFwNE5OV1l4ZzJfemFiTmw2MFhSdTFFbVpqQ2lKRFhQaC1lZ0JtOEc2R0JHdTNucGFhaml1OHJRUzBXbEk5bXFIYWhreHpsLW85T1RVYTlCTEg4RkhLZUwxNGs0cEYycTVfbWRQalR5RGZoMzB0TFlFeFJoLVluOTFPeTJtVDhFNnc5dGFHWGRTTVhaTjRGaHBqdFJpU0tfVy1USi1wb0pQbGlDM1hJZzdXMmhvd1Nm,ATK135976201501
train,accident,ORANGE,CALIFORNIA,SAN CLEMENTE,DIJE CRT PED XING,,ATK135893201501
train,accident,ORANGE,CALIFORNIA,SAN CLEMENTE,DIJE CRT PED XING,CBMigwFBVV95cUxOX1BHUFRDN2V5aTNENGY3Qk9sS0lkRUtYT2xxM3RsS0NtZDNzSXVULXZGejlHRGZkd2swNDZiSGYzczlFWXVla1h1YktwNmNQbm9vNmNWandlLW5VMFJKYWJjR0FLX3MtZmk1dV91U3lfczFFLUhLa1lvdDB0N3Z1TWFjRQ,ATK135893201501
train,accident,ORANGE,CALIFORNIA,SAN CLEMENTE,DIJE CRT PED XING,CBMiogFBVV95cUxNbk90Mm5qd1V1LWhrR2QxN3c4d1psNW96S1lZckRHUDFlVkk5VkIxV2FUQlpDb3ZDODRtUmhVSWtoalRuVmEwamo1MnN4bktac0VDVGJkcjNmTmI4ZUd0RDJmQkRUelFfSEhORFVWT0FvRU1pVUxhb2VTazEwOGtHUlpIM292emxmazRNOUhWNEFIZnlncFNibFV1OVRaTlhKZlE,ATK135893201501
train,accident,ORANGE,CALIFORNIA,PLACENTIA,RICHFIELD RD,,BNSFCA1214201201412
train,accident,ORANGE,CALIFORNIA,FULLERTON,STATE COLLEGE BLV,,BNSFCA1114202201411
train,accident,ORANGE,CALIFORNIA,SANTA ANA,GRAND AVENUE,,SCAX060914201406
train,accident,ORANGE,CALIFORNIA,ANAHEIM,TUSTIN AVE,,BNSFCA0514203201405
train,accident,ORANGE,CALIFORNIA,ANAHEIM,TUSTIN AVENUE,,SCAX022714201402
train,accident,ORANGE,CALIFORNIA,ANAHEIM,TUSTIN AVE,,BNSFCA0114203201401
train,accident,ORANGE,CALIFORNIA,ORANGE,PALM AVENUE,,SCAX123013A201312
train,accident,ORANGE,CALIFORNIA,ORANGE,PALM AVENUE,CBMiWkFVX3lxTFBqdnF5bUpfMWhxelZrMmt4RkZld3JIT3Z3eHFBcFQxdDdfU21oTDhhbWlYOS1JQTc4eURobFl4b1dpWk9QS29nN05LU3FfaXVhMlZYOWxhbm9DQdIBX0FVX3lxTE5lZEphSTBjaXpDVk9XZlZEcXdhSllNMzFiQjNtYlNTdlVONk93UFFLNjVHNTg3RDR3emNTUndCLVZ0RnljX3Npdi1DcUVZaHpJWGZzaV9ydU83Q3NLOGI0,SCAX123013A201312
train,accident,ORANGE,CALIFORNIA,ORANGE,ECKHOFF STREET,,SCAX050713201305
train,accident,ORANGE,CALIFORNIA,ORANGE,ECKHOFF STREET,CBMingFBVV95cUxOanMxT0JwbVFQSVRacWN3enBNWWw2RnNXUEJJbU42YVMwSmtyaUMyTHpRSjRMWC04S0UtYWVEN3lpU3J4eU45ZG5QcTBEQzJVellBUVNha0dhZGFGbDJVVUxfSWR2bXpmQ3BoYktNRE9KS1dQNVFLLW5yRERMTUZ0eWhPSjRFek5UOFpDUjlMck8ydW84SjVxUjVZalNiUQ,SCAX050713201305
train,accident,ORANGE,CALIFORNIA,ANAHEIM,LA PALMA AVENUE,,SCAX042913201304
train,accident,ORANGE,CALIFORNIA,ANAHEIM,LA PALMA AVENUE,CBMicEFVX3lxTFBfZVRCdTI2QV9WYk5ndGI0ZGxXbTJjRUVyajZPZFo5aFRqR01iNHBaSlByVEw4SDExdkluU0x0QllscTRtdnBldkRmSjdWNVdRUUtKU0J5a2FEMXVTOVVPZTNHcGRZemZjQWlOdmJxZ2U,SCAX042913201304
train,accident,ORANGE,CALIFORNIA,IRVINE,SAND CANYON,,SCAX010813201301
train,accident,ORANGE,CALIFORNIA,SANTA ANA,FOURTH STREET,,SCAX100212201210
train,accident,ORANGE,CALIFORNIA,SAN JUAN CAPISTRANO,OSO ROAD,,ATK122253201112
train,accident,ORANGE,CALIFORNIA,,TUSTIN AVE,,BNSFCA1211200201112
train,accident,ORANGE,CALIFORNIA,ANAHEIM,BALL ROAD,,ATK121973201111
train,accident,ORANGE,CALIFORNIA,SANTA ANA,GRAND AVENUE,,SCAX111711201111
train,accident,ORANGE,CALIFORNIA,FULLERTON,ACACIA AVE,,BNSFCA1011206201110
train,accident,ORANGE,CALIFORNIA,ANAHEIM,LA PALMA AVE,,ATK118123201012
train,accident,ORANGE,CALIFORNIA,ANAHEIM,LA PALMA AVE,,ATK117693201010
train,accident,ORANGE,CALIFORNIA,IRVINE,HARVARD AVENUE,,ATK116824201008
train,accident,ORANGE,CALIFORNIA,SAN JUAN CAPISTRANO,AVENIDAAEROPUERTO,,ATK115393201004
train,accident,ORANGE,CALIFORNIA,SANTA ANA,GRAND AVENUE,,ATK114574201001
train,accident,ORANGE,CALIFORNIA,ANAHEIM,TUSTIN AVE,,BNSFCA0110201201001
train,accident,ORANGE,CALIFORNIA,PLACENTIA,PLACENTIA AVE,,BNSFCA1209204200912
train,accident,ORANGE,CALIFORNIA,SANTA ANA,CHESTNUT,,SCAX102208200810
train,accident,ORANGE,CALIFORNIA,,IMPERIAL HWY,,BNSFCA1008201200810
train,accident,ORANGE,CALIFORNIA,,IMPERIAL HWY,,BNSFCA0708202200807
train,accident,ORANGE,CALIFORNIA,SAN JUAN CAPISTRANO,OSO ROAD,,ATK108160200805
train,accident,ORANGE,CALIFORNIA,ANAHEIM,ORANGETHORPE AVE,,ATK107411200803
train,accident,ORANGE,CALIFORNIA,ORANGE,LA VETA AVE,,ATK106994200801
train,accident,ORANGE,CALIFORNIA,SANTA ANA,17TH STREET,,SCAX120907200712
train,accident,ORANGE,CALIFORNIA,FULLERTON,IMPERIAL HIGHWAY,,SCAX120707200712
train,accident,ORANGE,CALIFORNIA,DANA POINT,BEACH ROAD,,ATK104315200705
train,accident,ORANGE,CALIFORNIA,SANTA ANA,FAIRHAVEN AVENUE,,SCAX041207200704
train,accident,ORANGE,CALIFORNIA,ANAHEIM,CERRITOS AVENUE,,SCAX081006200608
train,accident,ORANGE,CALIFORNIA,BUENA PARK,CABARILLO AVENUE,,UP0706LA043200607
train,accident,ORANGE,CALIFORNIA,TUSTIN,RED HILL AVENUE,,ATK100148200603
train,accident,ORANGE,CALIFORNIA,ANAHEIM,KELLOGG DRIVE,,BNSFCA0306201200603
train,accident,ORANGE,CALIFORNIA,FULLERTON,ACACIA AVE,,BNSFCA0106206200601
train,accident,ORANGE,CALIFORNIA,PLACENTIA,RICHFIELD,,SCAX111505200511
train,accident,ORANGE,CALIFORNIA,SAN JUAN CAPISTRANO,LA ZANJA STREET,,ATK098741200511
train,accident,ORANGE,CALIFORNIA,PLACENTIA,LAKEVIEW AVE,,BNSFCA0605204200506
train,accident,ORANGE,CALIFORNIA,ANAHEIM,CERRITOS AVENUE,,SCAX053105200505
train,accident,ORANGE,CALIFORNIA,SANTA ANA,17TH STREET,,ATK096937200505
train,accident,ORANGE,CALIFORNIA,IRVINE,JEFFREY ROAD,,SCAX031505200503
train,accident,ORANGE,CALIFORNIA,ORANGE,GLASSELL STREET,,SCAX012505200501
train,accident,ORANGE,CALIFORNIA,ORANGE,GLASSELL STREET,CBMiakFVX3lxTFBlTXR2TW02Mlc0T3JlYWJWb1Z4V3ZJR2IyMVpOTlpkejYxVWQtek1KeVZMODAtZ2FlUDBSVUFqbGNNSk0wOVBUZ3JWVmtLN3YxeElBRWk4N3BKeVVUWEF5dXZLMVB6VWVLVmc,SCAX012505200501
train,accident,ORANGE,CALIFORNIA,ANAHEIM,COMMERCIAL ST,,BNSFCA0105200200501
train,accident,ORANGE,CALIFORNIA,,IMPERIAL HIGHWAY,,SCAX120204200412
train,accident,ORANGE,CALIFORNIA,ANAHEIM,ORANGERTHORPE AVENUE,,BNSFSC1004200200410
train,accident,ORANGE,CALIFORNIA,DANA POINT,BEACH ROAD,,ATK093828200409
train,accident,ORANGE,CALIFORNIA,SANTA ANA,FAIRHAVEN AVENUE,,SCAX061704200406
train,accident,ORANGE,CALIFORNIA,SAN CLEMENTE,CALIFIA PEDESTRIAN C,,ATK091079200401
train,accident,ORANGE,CALIFORNIA,SAN JUAN CAPISTRANO,OSO ROAD,,ATK090842200312
train,accident,ORANGE,CALIFORNIA,FULLERTON,RAYMOND AVE,,ATK090055200310
train,accident,ORANGE,CALIFORNIA,SANTA ANA,LYONS AVENUE,,SCAX091603200309
train,accident,ORANGE,CALIFORNIA,SANTA ANA,LYON STREET,,ATK075882200211
train,accident,ORANGE,CALIFORNIA,ANAHEIM,SANTA ANA @ HABOR BL,,UP0602LA043200206
train,accident,ORANGE,CALIFORNIA,ANAHEIM,CERRITOS AVE (169.7),,SCAX0408021200204
train,accident,ORANGE,CALIFORNIA,PLACENTIA,PLACENCIA AVE,,BNSFSC0102202200201
train,accident,ORANGE,CALIFORNIA,PLACENTIA,PLACENTIA AVE,,BNSFSC1201203200112
train,accident,ORANGE,CALIFORNIA,BUENA PARK,KNOTT AVE,,BNSFSC1201201200112
train,accident,ORANGE,CALIFORNIA,ORANGE,SAND CANYON AVENUE,,SCAX1130012200111
train,accident,ORANGE,CALIFORNIA,ANAHEIM,ORANGETHORPE AVE,,BNSFSC0901201200109
train,accident,ORANGE,CALIFORNIA,ANAHEIM,VERMONT AVE,,ATK069185200107
train,accident,ORANGE,CALIFORNIA,LA HABRA,IMPERIAL HWY,,UP0601LA056200106
train,accident,ORANGE,CALIFORNIA,SANTA ANA,17TH STREET,,ATK067172200103
train,accident,ORANGE,CALIFORNIA,,JEFFERSON STREET,,BNSFSC0201200200102
train,accident,ORANGE,CALIFORNIA,ANAHEIM,ANAHEIM BLVD,,UP0101LA012200101
train,accident,ORANGE,CALIFORNIA,FULLERTON,RAYMOND AVE,,BNSFSC1200200200012
train,accident,ORANGE,CALIFORNIA,SAN JUAN CAPISTRANO,OSO ROAD,,ATK065405200011
train,accident,ORANGE,CALIFORNIA,,SAND CANYON AVE,,BNSFSC1100201200011
train,accident,ORANGE,CALIFORNIA,ORANGE,CHAPMAN AVE,,ATK065313200011
train,accident,ORANGE,CALIFORNIA,PLACENTIA,PLACENTIA AVE,,BNSFSC1000201200010
train,accident,ORANGE,CALIFORNIA,ANAHEIM,SR 250 ; STATE COLLE,,ATK064829200010
train,accident,ORANGE,CALIFORNIA,SANTA ANA,MCFADDEN ST,,SCAX05230004200005
train,accident,ORANGE,CALIFORNIA,FULLERTON,RAYMOND AVE,,BNSFSC0500200200005
train,accident,ORANGE,CALIFORNIA,HUNTINGTON BEACH,TALBERT AVENUE,,UP0400LA008200004
train,accident,ORANGE,CALIFORNIA,SANTA ANA,MCFADDEN STREET,,ATK060997200003
train,accident,ORANGE,CALIFORNIA,SANTA ANA,SANTA ANA BLVD,,ATK060087200001
train,accident,ORANGE,CALIFORNIA,PLACENTIA,LAKEVIEW ROAD,,BNSFSC0100201200001
train,accident,PLACER,CALIFORNIA,,PRIVATE,,UP0525NC024202505
train,accident,PLACER,CALIFORNIA,,PRIVATE,CBMickFVX3lxTE0zLXdEVlFGamRvd3psQ0hmYTZHOUphMGt6VVpPNWtpdVlGcGc1cGo1aXJaQU1OUTZEV211LUVVS040NVI2TU5HTTlEZFlZS2NrMmZHLVRWVGtfSnBnTlhJZTZqOE4xbEpaeVh4dEJQalEyUQ,UP0525NC024202505
train,accident,PLACER,CALIFORNIA,AUBURN,PRIVATE,,UP1022NC031202210
train,accident,PLACER,CALIFORNIA,AUBURN,PRIVATE,CBMilgFBVV95cUxPNXlhWlgtbW9IbUdvMzhwTml5cUtFTV8wSG00ZW1oTnd4NTlRLTVJOERfWVhxeG9wS2ozTk9KdzN3QUVpY25reFhCRWQwM3dVajNiMW10VDlLTlRudGRaQTFCeEFzR0pSNDJKVm40OUZmeXdGMnVTcUE3M1RmZGJMVE5kNmM5MnRpSjhoRWUwNF9zVnVxWVHSAZsBQVVfeXFMTnJ3c3FRN0Q5OXZPeHg5RE5nRk9kcEdKUGdhb0JDOV9VX2JiTWZLVTd2b2N6ZlRxUHdjVjFzN1p6dVkxcnFuaFNhQXhaa0pyNUdGZ19LOWpnZTA1RTNxLXdXUUdtMjd3NmFWZHlraDBTci0wdGJLM01WX2xUZ21MVnRkRXpyNXJMblpEM2h0ODFUV3h2cTFSS3QySUE,UP1022NC031202210
train,accident,PLACER,CALIFORNIA,LINCOLN,FERRARI RANCH RD,,UP0922NC030202209
train,accident,PLACER,CALIFORNIA,LINCOLN,FERRARI RANCH RD,CBMiZkFVX3lxTE5yTVJlTHphVGYtTU9JS0FLTDNybEs4SEFTRHIyc1g3NmtTVDVJcUNXZ1FGTUt2NzBtT2lWcnJtQTFhd0JRdkJ4MDFGQ0xZWlJKSVl2NGZ5Y0NVX2xZcFR5SEFEYmFkQdIBZkFVX3lxTE9KUGY1Wjlic0FPMDlmZVRoVFpVc1dMYmV2amtVb3pnbzRsTzUxM0VvWkFEekFOa2wwTXhZSjBpTVBlcjhCQ0ZRUFV1T0ZzaW02cERZVTQwaDUyNVViLWw0QnVRZExwZw,UP0922NC030202209
train,accident,PLACER,CALIFORNIA,LINCOLN,FERRARI RANCH RD,CBMipAFBVV95cUxNT2J3YnU4RzJKYnJVczBzZl9wSllpZVVQSTJaLU5PWjUwd0hZQWpzRUxoaDBFajlmcmtYU2NWajVIYWRqdnVYQVZsRk5WZ1VLUkVCTGREUHd5RDhiMFpvTXpkeGNITWVTT2cwTkNMWWlFbHl3ZjF1d3NQTWNhQXd1NUQwREoyclpnUF9mSE41aVlWUFdGLXU0ME93T1RfU2tqb2xHdA,UP0922NC030202209
train,accident,PLACER,CALIFORNIA,LINCOLN,FERRARI RANCH RD,CBMiekFVX3lxTE9vVFhKTmFqYUNodFNlUFZINHIydGM1NnJrWlNycnRSdS1BSTRHS2J1TzdmOUFzN3oxQ0FsOXRvMWlKOU1ZTDRpMDBvX3FkVUh2NmQ1Q2FGSHNqRURVbkpJaHdBVDVWTVhqY0hHNDV1QzV6RF9tdmNfN0dR,UP0922NC030202209
train,accident,PLACER,CALIFORNIA,LINCOLN,FERRARI RANCH RD,CBMi3gFBVV95cUxPRzRyajlWdE9OOGVDdGtseFQySGFtQldrVk0xV0hpZk13RlVLXzluSjdjeWZud1BrcTU0amEyazFuYnlEWk85eFJxa2VtZFE0Q2ZuQnZVdS1HZWNRZWJFWnd0Z2VwUjc1SXBPcWxET2toTzRmZVltMlBTWUFrUHI1d2RvOUpvemE2eWw3X1JZTl9UZEhLdHJ6REVHajVMTGhBR1J5a0NHX1duUnQtUnBpQmxQNkwwOUlEQUdhNlJQUDZvYlVOeFl6Tjh4bTRFZ3lqbXZ4VkI1YzlVX1ctWmc,UP0922NC030202209
train,accident,PLACER,CALIFORNIA,LINCOLN,1ST STREET,,UP0622NC015202206
train,accident,PLACER,CALIFORNIA,ALTA,BLUE CANYON,,UP1221NC049202112
train,accident,PLACER,CALIFORNIA,LINCOLN,1ST STREET,,UP1021NC048202110
train,accident,PLACER,CALIFORNIA,,PRIVATE,,UP0421NC031202104
train,accident,PLACER,CALIFORNIA,,PRIVATE,,UP1020NC013202010
train,accident,PLACER,CALIFORNIA,,PRIVATE,,UP0820NC044202008
train,accident,PLACER,CALIFORNIA,FOOTHILL,AUBURN RAVINE RD,,UP0520NC015202005
train,accident,PLACER,CALIFORNIA,,WEST WISE ROAD,,UP1218NC021201812
train,accident,PLACER,CALIFORNIA,LINCOLN,1ST STREET,,UP0517RS024201705
train,accident,PLACER,CALIFORNIA,LOOMIS,PRIVATE BOULDER RIDG,,UP0517RS023201705
train,accident,PLACER,CALIFORNIA,,LINCOLN ROAD,,UP0217RS062201702
train,accident,PLACER,CALIFORNIA,LINCOLN,1ST STREET,,UP1016RS026201610
train,accident,PLACER,CALIFORNIA,ROSEVILLE,PIT ROAD,,UP1016RS007201610
train,accident,PLACER,CALIFORNIA,LOOMIS,BOULDER RIDGE RD,,ATK144178201609
train,accident,PLACER,CALIFORNIA,,ATHENS ROAD,,UP0915RS006201509
train,accident,PLACER,CALIFORNIA,,ATHENS ROAD,CBMipAFBVV95cUxQTVU3Nk1tMkVtb2d4M3pkTkUxRXllZDFvZWlPZTlfQnJNdkV3UEtnUkh0MmVaY2l2ZVppdVRFME5qX0RVbWtQRUVRenliS3QxN0JBN2lJVjB1UXRWLXpDbzZMTWQ3dlE2elpfZ0tvVTdPeldMbkJZcjNLcmJhY2FsdmExN3hBRnM1WHZYb0t3Nk5tTGpSaW4xRmdIdXk1Y0pFNi1Udw,UP0915RS006201509
train,accident,PLACER,CALIFORNIA,DUTCH FLAT,SACRAMENTO ROAD,,UP0215RS002201502
train,accident,PLACER,CALIFORNIA,ROCKLIN,PACIFIC STREET,,UP0414RS022201404
train,accident,PLACER,CALIFORNIA,ROSEVILLE,UP YARD CROSSING,,UP1213RS016201312
train,accident,PLACER,CALIFORNIA,,CASA LOMA RD,,ATK130199201310
train,accident,PLACER,CALIFORNIA,DUTCH FLAT,ALTA BONNYNOOK,,UP1210RS008201012
train,accident,PLACER,CALIFORNIA,LINCOLN,FERRARI RANCH ROAD,,UP1108RS006200811
train,accident,PLACER,CALIFORNIA,ROSEVILLE,YARD CROSSING,,UP1008RS017200810
train,accident,PLACER,CALIFORNIA,LINCOLN,BOHEMIA PRIVATE ROAD,,UP0907RS025200709
train,accident,PLACER,CALIFORNIA,ROSEVILLE,YARD CROSSING (PVT),,UP1106RS005200611
train,accident,PLACER,CALIFORNIA,LINCOLN,3RD STREET,,UP1205RS002200512
train,accident,PLACER,CALIFORNIA,,PRIVATE (HUNT CLUB),,UP1104RS020200411
train,accident,PLACER,CALIFORNIA,ROSEVILLE,PRIVATE,,ATK091406200402
train,accident,PLACER,CALIFORNIA,LINCOLN,PRIVATE CROSSING,,UP1003RS021200310
train,accident,PLACER,CALIFORNIA,COLFAX,FOREST HILL ST,,ATK072844200204
train,accident,PLUMAS,CALIFORNIA,KEDDIE,BUTTERFLY VALLEY TWA,,BNSFCA1022205202210
train,accident,PLUMAS,CALIFORNIA,,C ROAD,,UP0219NC019201902
train,accident,PLUMAS,CALIFORNIA,ALMANOR,PRIVATE,,BNSFNW0119202201901
train,accident,PLUMAS,CALIFORNIA,SLOAT,SLOAT ROAD,,UP0105RS047200501
train,accident,PLUMAS,CALIFORNIA,CHESTER,FIRST AVENUE,,ALNCIC9140200308
train,accident,PLUMAS,CALIFORNIA,SLOAT,SLOAT/EUREKA ROAD,,UP0802RS025200208
train,accident,PLUMAS,CALIFORNIA,SLOAT,SLOAT/EUREKA RD,,UP0802RS012200208
train,accident,PLUMAS,CALIFORNIA,PORTOLA,W. CLIO-PORTOLA RD,,UP1000RS045200010
train,accident,RIVERSIDE,CALIFORNIA,THOUSAND PALMS,MAIN TRACK 1,,UP0525LA038202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMikAFBVV95cUxNNmpoMXJ4SlBBc1pNNmZUa2E1RXZMQTg3MTFoTWFyX3pJWnIweUkyS3IyRFB0SUp4NkE2TFQ1WVRnbDZ4emN0b0FOYkEtTjNxbXhwM0tLSEhLdFl4N3hPcWxXZWxqNWJyMGlKc3B5T0hmUUZUZGVja3hUaGViZm5wd3RpZzZMYlZzbTc3ZGtrUEbSAZYBQVVfeXFMTW5tMExBeWxkSk1GRVZtSnVSOEJSNUFqWWdvTW9rMlB6bUFxM0tGbU1TajB1QTdJM1l3TGhmYi1zZmc3ZlU4aTZhZm9zV3FRUnJ6ZXZWN3c3R05ZeE9IRTNyRTUxS2c1UEVnT2x6U2F5WHFqaks1cDhLWGd0VWZrNUgwQUxjNFd0Z1hHdjFhYS02TDJvdGhn,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMiuAFBVV95cUxNd1RRejlyYWlNRjFIY3RhWW5pXzlQWVRjMW1LMDh2VWd4N3B0SFdRZ2k3T2p2dVJfeDdhTjd3dmdXeVRnUC14czFWMnZzRERPTjZhSllqRUVVTlpqbGZxUkpTX3V1c1JISjUzTExwcHJNaVgyTEVsakU3Q00zRlk1dFpaYURCUFpxYmg5WjJGdzdhM2VTUkFycGI5Y0VlRXhiaXNCeGRmckZSdWFxbkxYajNta0dPWXJv,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMijgFBVV95cUxQREtNaXdjU1pKTnhzM1k2X05Ja3pBTTVqZTNKTl84aU50c2JtUUpDV1lGRks5Ulh6dHFjWmpPN0Ixc2ZDQmg5NHZuNno5ZHBfbFJ4dlpILWh5WUF0ejBOUU1wV1BlM0R1OHdCWThXNllVelhaU1ctdVp4SDQwQ3VHY2FhWm5VRHVnUV8ycVRB,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMisAFBVV95cUxNS2JPcTFtM2FxRnFQajk3bTNDbkc2QnhBZGltdTlMUDBIczUwX3pJSXd0d2lheGZxalYzR0I3N24xNTk3WURNNHpQVEpqN09XeVNXemFzYlhZVlJSZWI2amhUYmhiWklMZVlVWEhXNWZzQWZ6UGhxN1hablhnYWZVMjlxN01GSFZ5YnVUSzA0M3lEeWFFaVF4ZnZuWHg5R2hSVGdvY3llbWhuN1JuQkVLbw,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMie0FVX3lxTFB5REMxcmJKRWJHNnpKMmxNMDZYV0JJWEtSekw3SHcwQ05BVkh5YmxIUGQ1MlR6U0RUdTVXVThYaXZtVnBGc3c1YXVXcjZMTWx4b0stM0VHU285eXVUTllyNEhvYmUySFJxVTQtUS0zWjVRZXhuY1lTRndzTQ,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMiowFBVV95cUxPc3dSZmlvVk52d2JJb0dSelRVaEV1eVBLSUUzLVllTzByMzZMQjFmbDlKbTlvel84MTIwbVpjZEpERkltSDN5TThSV1NPSVJNcVBrSjU1dGVoR1ZCN0hEbVp4ZlVTSXFRNnlkeFFQUXBtX25QY0JOSmsxNm1CQXMwMjdQRXE5dV9OMDd4RE45OFltTUI4T0IwWHJSNEVnYjlvNEdj,BNSFCA0525206202505
train,accident,RIVERSIDE,CALIFORNIA,RIVERSIDE,MISSION INN AVE,CBMiggFBVV95cUxQQU14a3dmTmFpd0xTM0NfWmJsMHZWb04teG1vMmtTdUVMcGNncEloeThta0xaUF94c1NyamkyTjZ6VEFjS1hMOWQ4dnJ5MEROaGRfcXNtY1RzVDZIOEtxN3ZoOG9ZOE1OajVwUkF1cmFKU1dBRm1ocy1odXprYjFYbG9R0gGHAUFVX3lxTE5mdHhpMXNlWkVOVUVzdkFKZVVRQnZoU2UxODJFNnhxVnZJX1NPYU9INkJzRlplQjRib1dDb1REdzFKRWVCSmVZalBQcEV0NmRWTmhtM2tpUURzbDg5dklqcVZVUjJfNFpUbVdrbVVCMU5sSUJnMVZjZnAyMjFFUGJPNlFqaFdPOA,BNSFCA0525206202505
