url,search_keyword,page_num,pub_date,title,content,keywords,img_url,img_desc
https://abc7.com/3353645,train accident,4,2018-04-17,Metrolink train fatally strikes woman in Sylmar after she accidentally falls onto tracks,"A woman was fatally struck by a Metrolink train in Sylmar after she accidentally fell backward onto the tracks while speaking with someone on the platform.

SYLMAR, Calif. (KABC) -- A 24-year-old woman was fatally struck by a Metrolink train Monday evening in Sylmar after she accidentally fell onto the tracks and friends attempted to rescue her, authorities said.

The fatal incident happened shortly after 6 p.m. at the Sylmar/San Fernando station in the 12200 block of Frank Modugno Drive, according to the Los Angeles Fire Department.

""I was just on my phone and somehow I felt like a bump,"" said train passenger Edder Vargas, describing the impact. ""And I was like wondering: Did we hit something?""

The woman was pronounced dead at the scene. She was not immediately identified.

A witness said that the woman and her friends were pretending to dodge the oncoming train just before the collision.

""When she was leaning back and forth -- kind of like, as if you play tug-of-war, how you lean -- she was doing that and ended up losing her footing and slipped,"" said the witness, a woman who declined to be publicly identified.

After the victim fell between the platform and the train, her boyfriend and friends tried to help her.

""Him and another male grabbed her hand, trying to pull her out -- and that's when it hit her,"" said the witness, one of several people who saw the tragedy unfold. ""It was an accident -- she didn't mean to die. She was scared and it's really sad.""

The Metrolink Antelope Valley Line 285 train, bound for Palmdale, was stopped at the station after it hit the woman. Line 221 to Lancaster was held at Sun Valley due to the incident.

The train station reopened shortly before 11 p.m.",TRAIN CRASH/TRAINS/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/3353429_041618-kabc-6pm-bkr-sylmar-crash-vid.jpg?w=1600,"A 24-year-old woman was fatally struck by a Metrolink train Monday evening in Sylmar after she accidentally fell onto the tracks and friends attempted to rescue her, authorities said."
https://abc7.com/5262902,train accident,4,2019-04-21,Woman dragged by San Francisco Muni train after getting hand caught in door: VIDEO,"Officials in San Francisco are promising a full investigation after a frightening video was released showing a woman getting her finger caught in a closing train door and dragged onto the tracks under the train.

SAN FRANCISCO -- Officials in San Francisco are promising a full investigation after a frightening video was released showing a woman getting her finger caught in a closing train door and dragged onto the tracks under the train.

In the surveillance video, the woman can be seen walking down the stairs at the city's Embarcadero station on April 12 when she tries to get on the Muni train as the doors are closing. It appears as though her hand gets stuck in the door as it is closing. She can be seen talking to an employee standing on the platform just feet away, but the train starts moving and she is dragged off the platform and under the train.

The woman was reportedly injured, but officials have not said how seriously.

The video was first acquired by the San Francisco Examiner.

""The door closed with less than a half an inch of space between the door and the door jam when she reached her hand in the door,"" Paul Rose, San Francisco Municipal Transportation Agency spokesperson, said in an interview with San Francisco ABC station KGO.

The SFMTA, which operates the train line, recently purchased new Muni train cars, including the one involved in the accident.

""These trains, and doors are safe,"" Rose said. ""They operate as designed, they were certified by CPUC [ California Public Utilities Commission ] and they've gone through six months of tests before we put them in service.""

The CPUC has said it will investigate the doors and the pin system, according to KGO.

""I heard shouting behind me, and I didn't know what was going on, but there was a commotion and I was scared honestly,"" eyewitness Will Hayworth told KGO. ""She was trying to keep up with this train and this new Muni car was dragging her by her hand. ... People were shouting, 'Stop!' and a couple of people were banging on the car even, shouting 'stop, stop, there's somebody trapped.'

""She was keeping up, but still being dragged,"" he continued. ""The car didn't slow down at all. Basically, it didn't seem like the operator had any idea of what was happening.""

Matt Haney, the supervisor from San Francisco District 6, which includes the Embarcadero region, said this is not the first time he's heard complaints about issues with the doors -- including from SFMTA employees.

""There clearly needs to be some different sensors on the doors or some way for riders to be able to see it in a different way,"" Haney said. ""My understanding is that some of the operators actually flagged that this was an issue and they were concerned about it.""

ABC News contributed to this report.",u.s. & world/SAN FRANCISCO EXAMINER/U.S. & WORLD/TRAIN ACCIDENT/CALIFORNIA/TRAIN SAFETY/PUBLIC TRANSPORTATION/MUNI,https://cdn.abcotvs.com/dip/images/5262903_042119-cc-n1-muni-woman-dragged-vid.jpg?w=1600,"With the woman's hand stuck in the door, the train starts moving, dragging the woman off the platform and under the train."
https://abc7.com/1826898,train accident,4,2017-03-30,"Tagger killed by train in North Hollywood, LAPD says","A pedestrian was struck and killed by a train in North Hollywood Wednesday, March 29, 2017.

NORTH HOLLYWOOD, LOS ANGELES (KABC) -- A man who was vandalizing railroad property was killed when he was struck by an Amtrak train in North Hollywood Wednesday night, officials said.

The man was trespassing and tagging the railroad property before he was struck by the train around 9:20 p.m., according to the Los Angeles Police Department.

The incident happened near Sherman Way and Laurel Canyon Boulevard.

Train service was shut down for several hours, but resumed by Thursday morning.

The identity of the man has not been released.",PEDESTRIAN STRUCK/TRAINS/TRAIN SAFETY/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/1826882_033017-kabc-train-vs-ped-img.jpg?w=1600,"A man who was vandalizing railroad property was killed when he was struck by an Amtrak train in North Hollywood Wednesday night, officials said."
https://abc7.com/1235855,train accident,4,2016-03-07,At least 14 injured when commuter train derails in Northern California,"SUNOL, Calif. -- The front car of a commuter train plunged into a swollen creek after a fallen tree derailed the train Monday night in Central California, injuring 14 people, authorities said.

Crews had to fight the creek's fast-moving currents to pull riders from the partially submerged rail car, Alameda County Sheriff's Sgt. Ray Kelly said.

""It was dark, wet, it was raining. It was very chaotic,"" Kelly said. ""This is an absolute miracle that no one was killed, no passengers or first responders.""

Four people were seriously hurt, while 10 others had minor injuries, Kelly said.

The Altamont Corridor Express (ACE) No. 10 commuter train was traveling from San Jose to Stockton when the first two cars went off the tracks near Niles Canyon Road in Sunol, a rural area of Alameda County about 45 miles east of San Francisco.

Altamont Corridor Express train official Steve Walker said the first car was carrying six passengers and one crew member when it fell into Alameda Creek.

Walker told San Jose television station KNTV the second car behind it also derailed but remained upright.

He said three more cars behind, including the locomotive, stayed on the tracks.

Images posted on Twitter by Alameda County Fire Department showed that car on its side about half-submerged in the creek water.

Passengers were evacuated and checked by paramedics. The uninjured riders were transported to the Alameda County Fair in Pleasanton, the department said.

Altamont Corridor Express said it sent buses to take passengers to their destinations. The company also said it was cancelling all train service on the line Tuesday.

The ACE No. 10 train travels from San Jose to Stockton, stopping in eight cities along the way.

Train officials said the train was carrying 214 passengers from Silicon Valley to Stockton.",TRAIN DERAILMENT/TRAIN CRASH/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/1235830_030716-kgo-derail-1280-img.jpg?w=1600,"A commuter train traveling in Central California derailed Monday night and the front car plunged into a swollen creek, injuring 14 passengers, authorities said."
https://abc7.com/1235915,train accident,4,2016-03-07,At least 14 injured when commuter train derails in Northern California,"A commuter train traveling in Central California derailed Monday night and the front car plunged into a swollen creek, injuring 14 passengers, authorities said.",TRAIN DERAILMENT/TRAIN CRASH/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/1235830_030716-kgo-derail-1280-img.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/3364529,train accident,4,2018-04-19,Family celebrate life of woman killed after being hit by train in Sylmar,Dozens of friends and family gathered at a home in Gardena to remember a young woman who fell off a train platform and was fatally struck.,TRAIN ACCIDENT/FAMILY & PARENTING/SOCIETY/WOMAN KILLED/VIGIL/TRAINS,https://cdn.abcotvs.com/dip/images/3364528_041818-kabc-11pm-sylmar-fatal-train-2-vid.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/3364295,train accident,4,2018-04-19,Family celebrates life of woman who died after being hit by train in Sylmar,"GARDENA, Calif. (KABC) -- Dozens of friends and family gathered at a home in Gardena to remember a young woman who fell off a train platform and was fatally struck.

Felicia Smith was just three weeks shy of her 25th birthday when the tragedy happened.

Candles were lit and balloons were sent into the sky during the vigil for her. Hymns were also sung to remember the 24-year-old. She died Monday when she slipped off a platform and was hit by an oncoming train in Sylmar.

""I wish I could have shown her that I'm doing good because that's all she wanted,"" one of Smith's sisters said.

Smith leaves behind an identical twin sister, Alicia. The pair shared an inseparable bond.

The mother and godmother of Felicia Smith, a 24-year-old woman who died after falling off a platform and being hit by a train in Sylmar, got together to remember the kind, ambitious person she was.

Family members said Smith was working and going to school to become a social worker. She was someone who was always looking to help others.

She was described as ambitious and raised by a village of women. Her mother and godmother got together earlier Wednesday to comfort one another before the vigil.

Jennifer Miller Smith said her daughter helped her go back to school.

Godmother Johnnie Fay Smith said her goddaughter was excited about a new job, where she would have worked with teen girls in group homes.

""She wanted to give back to young adolescent women. She wanted to help young girls,"" she said.

Her family is now looking for help to pay for Smith's funeral. They set up a GoFundMe account. If you want to help, you may do so by going to gofundme.com/felicia-smith039s-funeral-fund.",TRAIN ACCIDENT/FAMILY & PARENTING/SOCIETY/WOMAN KILLED/VIGIL/TRAINS,https://cdn.abcotvs.com/dip/images/3364528_041818-kabc-11pm-sylmar-fatal-train-2-vid.jpg?w=1600,Dozens of friends and family gathered at a home in Gardena to remember a young woman who fell off a train platform and was fatally struck.
https://abc7.com/2736508,train accident,5,2017-12-04,Metrolink passengers stuck for hours on stranded train in Sylmar,"SYLMAR, LOS ANGELES (KABC) -- It was a long night for dozens of passengers after they got stranded on a stalled Metrolink train for hours.

The train broke down in Sylmar shortly after midnight. Authorities said there were mechanical issues.

Firefighters helped evacuate the train full of passengers -- six of them in wheelchairs.

After about two to three hours, MTA buses arrived to take passengers where they needed to go.",MTA/ACCIDENT/TRAIN SAFETY/COMMUTING/TRAINS,https://cdn.abcotvs.com/dip/images/2736484_120417-kabc-6am-metro-engine-failure-vid.jpg?w=1600,It was a long night for dozens of passengers after they got stranded on a stalled Metrolink train in Sylmar for hours.
https://abc7.com/1236679,train accident,5,2016-03-08,Crews working to clear derailed commuter train in NorCal,"Union Pacific is hoping to have a train that derailed cleared from the tracks later today.

SUNOL, Calif. -- Crews are working to clear the scene after a commuter train struck a tree and derailed in Northern California, plunging its lead car into a rain-swollen creek and sending passengers scrambling in the dark to get out of the partially submerged car.

The Ace Train was traveling from San Jose to Stockton when it derailed in Alameda County Monday night. It was a chaotic scene with emergency rescuers jumping into the chilly creek to rescue passengers. Rescuers said you could hear screams over the radio.

There were more than 200 people on board the train. Nine people were injured and two of the victims remain hospitalized. All of the injured are expected to survive.

All ACE Train service was canceled for Tuesday.

1 of 14 Crews removed a derailed ACE train car from an embankment on Tuesday, March 8, 2016 in Sunol, Calif. KGO-TV

Union Pacific had heavy equipment at the scene and is hoping to have the train cleared by 4:00 p.m. Tuesday.

They have made good progress in their cleanup efforts and in their investigation. Workers for Pacific Union have cleared three of the cars, but moving the derailed portion has posed quite a challenge.

Seeing the derailed train in the light of day was a shock for workers as they arrived at the scene Tuesday morning, with many saying they felt like they were looking at the set of a movie.

""It's just unbelievable. You think of the sheer power of a train once it derails. A train doesn't stop like a car - it keeps going, pushing into the creek. Must have been terrifying for everyone,"" said Sgt. J.D. Nelson, Alameda County Sheriff's Office.

ACE has not given an estimated time when full service will resume.",TRAIN ACCIDENT/ALAMEDA COUNTY/TRAIN DERAILMENT/TRAIN CRASH/INVESTIGATION,https://cdn.abcotvs.com/dip/images/1236581_030816-kgo-ace-derail-img.jpg?w=1600,Crews are working to clear the scene after a commuter train struck a tree and derailed in Northern California.
https://abc7.com/1669776,train accident,5,2017-06-14,Freight train hits unoccupied car in Santa Fe Springs,"A freight train smashed into a car on the tracks in Santa Fe Springs Thursday night, and the woman inside was able to escape without injury.",LOS ANGELES COUNTY FIRE DEPARTMENT/TRAIN CRASH/#ABC7EYEWITNESS/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/1669542_122216-kabc-train-vs-car-img.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/533554,train accident,5,2015-02-25,What to do if your car is stuck on train tracks,"RIVERSIDE, Calif. (KABC) -- What should a driver do if he or she gets stuck on the railroad tracks?

""If my rig would get stuck I would call the police right away and let them know, 'Hey! Can they stop this train?'"" said truck driving student Charles Piggee.

Driving instructors at United Driving School in Riverside say that's right.

At every railroad crossing, you'll find an equipment box with the crossing location and a phone number on it. If you get stuck, instructors advise calling that number immediately.

""That lets them know exactly what crossing you're at and they can get a hold of the train and tell them what to do,"" said truck driving supervisor Wayne Ewing.

Driving students are also taught to never shift gears with a manual transmission while crossing the tracks. That's to prevent you from accidentally stalling and getting stuck. Above all else, instructors say you should always remember the potential danger.

""You can't beat a train. There's just no beating a train. It could be your life and it could be someone else's life as well,"" said truck driving instructor Amber Simmons.

Watch Rob McMillan's report on Eyewitness News at 5 p.m. above.",TRAIN DERAILMENT/TRAIN CRASH/TRAIN SAFETY/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/533261_022415-kabc-5pm-train-safety-vid.jpg?w=1600,What should a driver do if he or she gets stuck on railroad tracks? Eyewitness News reporter Rob McMillan reports live from a rail crossing in Riverside with answers.
https://abc7.com/1738721,train accident,5,2017-02-05,Man apparently fatally struck by Metro Red Line train in Hollywood; service disrupted,"Passengers stand near the site where a man was fatally struck by a Red Line subway train in Hollywood on Sunday, Feb. 5, 2017.

HOLLYWOOD, LOS ANGELES (KABC) -- Metro's Red Line service was disrupted Sunday morning after a subway train apparently struck and killed a man in Hollywood.

The incident was reported in the Red Line subway tunnel near Hollywood and Sunset boulevards shortly before 6 a.m. after a man was discovered dead, according to Metro officials.

The identity of the victim was not yet released. The 40 passengers in the Union Station-bound train were not injured and were removed from the subway train.

The incident prompted a disruption of service between the Hollywood and Vine stop and Vermont and Santa Monica stop. Metro said bus shuttles were requested and replaced trains in that route. It was unclear how long the transit closure would last.

The Red Line was also experiencing 10 minute delays due to the incident.",PEDESTRIAN STRUCK/TRAIN ACCIDENT/METRO/TRAIN CRASH/TRAFFIC/TRAFFIC DELAY,https://cdn.abcotvs.com/dip/images/1738712_020517-kabc-train-vs-ped-img.jpg?w=1600,Metro's Red Line service was disrupted Sunday morning after a subway train apparently struck and killed a man in Hollywood.
https://abc7.com/533262,train accident,5,2015-02-24,What to do if your car is stuck on train tracks,What should a driver do if he or she gets stuck on railroad tracks? Eyewitness News reporter Rob McMillan reports live from a rail crossing in Riverside with answers.,TRAIN DERAILMENT/TRAIN CRASH/TRAIN SAFETY/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/533261_022415-kabc-5pm-train-safety-vid.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/1669565,train accident,5,2016-12-23,VIDEO: Woman escapes freight train crash in Santa Fe Springs,"SANTA FE SPRINGS, Calif. (KABC) -- A freight train smashed into a car on the tracks in Santa Fe Springs Thursday night, and the woman inside was able to escape without injury.

The crash was caught on dashcam video by another driver who sent the footage using #abc7eyewitness.

Los Angeles County firefighters came across a car on the tracks at Marquardt and Rosecrans avenues shortly after 6 p.m. They contacted dispatchers, but before the train could be stopped, a BNSF freight train came barreling down the tracks.

""We are at Rosecrans and Marquardt. We have a vehicle trapped on the tracks. I need you to shut down the La Mirada Burlington Northern Railroad line through this area,"" a dispatcher said.

The train struck the vehicle, but no one was inside the car. Firefighters requested an ambulance as a precaution.

The result? The car was remarkably still largely intact, but it left a trail of parts across the intersection during its rough ride.

The driver, who by then was sitting in a nearby ambulance, was unharmed but shaken.

She told Eyewitness News she is a Thousand Oaks resident visiting a friend in the area. She meant to turn right onto the road, but accidentally drove onto the train tracks and got stuck -- something police said actually happens fairly often at the crossing.

The woman called 911, realizing she was stuck. The responding officers frantically tried to warn trains in the area but, clearly, they weren't able to get word out in time.

Train service for Metrolink and BNSF was temporarily delayed in the area, but resumed later after the wreckage of the vehicle was towed.

Download the free ABC7 Los Angeles app for breaking news, weather and local stories on-the-go",LOS ANGELES COUNTY FIRE DEPARTMENT/TRAIN ACCIDENT/TRAIN CRASH/#ABC7EYEWITNESS/#abc7eyewitness,https://cdn.abcotvs.com/dip/images/1669542_122216-kabc-train-vs-car-img.jpg?w=1600,"A freight train smashed into a car on the tracks in Santa Fe Springs Thursday night, and the woman inside was able to escape without injury."
https://abc7.com/1500518,train accident,5,2016-09-20,More than 10 injured when Metrolink train carrying 187 passengers strikes box truck in Sun Valley,"More than 10 people were injured Tuesday, Sept. 6, 2016, when a Metrolink train carrying 187 passengers struck a box truck on the tracks in Sun Valley, officials said.",TRUCK CRASH/CRASH/TRAIN ACCIDENT/LOS ANGELES FIRE DEPARTMENT/TRAIN CRASH/LAPD,https://cdn.abcotvs.com/dip/images/1500450_090616-triage.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/1504724,train accident,5,2016-09-09,Metrolink station reopens after train fatally strikes person in Montebello,"MONTEBELLO, Calif. (KABC) -- Multiple streets in Montebello were shut down Friday morning after a person was run over and killed by a freight train, Montebello police said.

The crash happened around 1:45 a.m. in the area of Montebello and Olympic boulevards, according to authorities.

Officials were investigating whether the crash was a suicide.

Several streets, including Montebello Boulevard, Greenwood, Maple and Vail avenues, were temporarily closed between Olympic Boulevard and Mines Avenue but were later reopened Friday morning.

Metrolink officials stated in a tweet RIV Line trains were not going to stop at the Montebello station, but the tracks were cleared and reopened to travelers around 5:40 a.m.

No other details were released.",PEDESTRIAN STRUCK/TRAIN ACCIDENT/METRO/TRAIN CRASH/TRAFFIC/TRAFFIC DELAY/TRAFFIC FATALITIES,https://cdn.abcotvs.com/dip/images/1504827_090916-kabc-6am-montebello-train-ped-vid.jpg?w=1600,"Multiple streets in Montebello were shut down Friday morning after a person was run over and killed by a freight train, Montebello police said."
https://abc7.com/532179,train accident,5,2015-02-25,Metrolink train slams into truck in Oxnard; driver arrested for hit-and-run,"OXNARD, Calif. (KABC) -- A 54-year-old truck driver from Yuma, Arizona was arrested on suspicion of felony hit-and-run after a Metrolink train headed toward Los Angeles struck his large pickup truck, which was hauling a trailer, on the tracks in Oxnard Tuesday. No fatalities were reported, Oxnard police said.

Ventura County Line Train 102 crashed at about 5:40 a.m. near 5th Street and Rice Avenue. The vehicle caught fire after the crash.

Jose Alejandro Sanchez Ramirez managed to flee the scene, Oxnard fire officials said. An officer spotted Ramirez walking on Rice Avenue about 1.62 miles south of the accident and determined that he was the driver.

""It appeared that he was very distressed. The person appeared to be disoriented and on the phone,"" Oxnard Assistant Police Chief Jason Benites said.

Ramirez was not injured, but was taken to Ventura County Medical Center for observation. He was arrested following his release from the hospital. He has a valid driver's license, police said.

Benites said the 2005 Ford-450 pickup truck appeared to be traveling southbound on 5th Street, and in attempting to make a right turn onto a street, instead turned onto railroad tracks and got stuck. It was unclear if the area was part of his regular route.

PHOTOS: Metrolink commuter train derails in Oxnard

Before the crash, the train was leaving from the Oxnard station. With two miles of straight tracks, the driver of the train was able to spot the vehicle on the tracks early and pulled the brakes and provided warning signals. Authorities said the train had been going eastbound slower than 79 mph cruising speed.

Upon impact, five cars derailed, including three seen on their side and two upright, fire officials said.

""The whole truck was just up in flames, or car, I didn't know what it was. It was a fireball,"" Ted Maloney said. He immediately went inside the train car to help passengers. Maloney found a sweater and wrapped it around the neck of a female victim, who was bleeding.

""I just held her hand and comforted her and told her help was on the way,"" Maloney said.

A total of 49 people were on the train, including 46 passengers and three crew members. Authorities say 28 people were taken to area hospitals, with four in critical condition. One of the four in critical condition was the train engineer. The conductor and his assistant were treated and released.

""Patients have complained of dizziness, of headaches, of lower back pain, of pains related to being bumped, thrown, hit and so forth,"" said Dr. Bryan Wong, chief medical officer at Ventura County Medical Center.

FULL STORY: Dozens injured in Metrolink train collision transported to area hospitals

Metrolink spokesman Jeff Lustgarten credited crash safety technology to softening the blow of the collision. About two-thirds of the Metrolink fleet is 5 years old or less and is equipped with the technology.

""The front end of the cab car is designed to crumple by nature to help absorb the energy of that collision,"" Lustgarten said.

The National Transportation Safety Board has sent a team to investigate the crash.

"" [ Federal Railroad Administration investigators ] will conduct a thorough investigation to determine the factors that contributed to this accident. Safety must be every railroad's absolute top priority and we will establish what lapses, if any, occurred and order any necessary corrective actions,"" a spokesman for the Federal Railroad Administration said.

Experts will investigate if the crossing arms were working properly. They will also check the train's recorders. Authorities are optimistic the train had inward and outward facing cameras.

Approximately 24 freight trains and four passenger trains pass through the track near 5th Street and Rice Avenue per day, said Constance Gordon, a spokeswoman for the California Public Utilities Commission.

There have been 11 incidents on this specific crossing in the last 10 years, not including the incident which occurred Tuesday. The last incident occurred on June 3, 2014. Gordon said two people were killed.

The train tracks appeared to be heavily damaged following the crash Tuesday, which caused delays and cancellations for Metrolink and Amtrak trains. Amtrak train service between Los Angeles and Goleta was suspended for Tuesday.

Regularly scheduled Metrolink service continued between Union Station in Los Angeles and Moorpark. Buses were provided for passengers traveling beyond Moorpark, with stops at Camarillo, Oxnard and east Ventura.

Repairs could take several months, Lustgarten said.

For information related to passengers, Metrolink urged the public to call (877) 248-8381 or visit http://ht.ly/JAW5c.

Drivers were asked to avoid the area. Rice Avenue was closed between Sturgis and Wooley roads. Fifth Street was shut down between Rose Avenue and Del Norte Boulevard. Eastman and Rice avenues were also blocked.",TRAIN DERAILMENT/TRAIN CRASH/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/532209_022415-metrolink-train-01.jpg?w=1600,A 54-year-old truck driver from Arizona was arrested on felony hit-and-run charges after a Metrolink train headed toward Los Angeles struck his vehicle on the tracks in Oxnard.
https://abc7.com/533330,train accident,5,2015-02-24,Dozens injured in Metrolink train collision transported to area hospitals,"At least 28 people were injured Tuesday when a Metrolink commuter train struck a large pickup truck, which was hauling a trailer, on the tracks in Oxnard. Four victims were listed in critical condition.",TRAIN DERAILMENT/TRAIN CRASH/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/532211_022415-metrolink-train-02.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/1504828,train accident,5,2016-09-17,Metrolink station reopens after train fatally strikes person in Montebello,"Multiple streets in Montebello were shut down Friday morning after a person was run over and killed by a freight train, Montebello police said.",PEDESTRIAN STRUCK/TRAIN ACCIDENT/METRO/TRAIN CRASH/TRAFFIC/TRAFFIC DELAY/TRAFFIC FATALITIES,https://cdn.abcotvs.com/dip/images/1504827_090916-kabc-6am-montebello-train-ped-vid.jpg?w=1600,"Los Angeles' source for breaking news and live streaming video online. Covering Los Angeles, Orange County and all of the greater Southern California area."
https://abc7.com/532969,train accident,5,2015-02-24,Dozens injured in Metrolink train collision transported to area hospitals,"VENTURA, Calif. (KABC) -- At least 28 people were transported to local area hospitals Tuesday after a Metrolink commuter train struck a large pickup truck, which was hauling a trailer, on the tracks in Oxnard. Four victims were listed in critical condition.

A total of 49 people were on the train, including 46 passengers and three crew members.

PHOTOS: Metrolink commuter train derails in Oxnard

Eight of the 28 people transported to local area hospitals were admitted. Four of them remain in critical condition in an intensive care unit. Twenty patients were treated at the emergency rooms and released.

Twenty-two patients were checked out by medical personnel at the accident scene near 5th Street and Rice Avenue and released, said Ventura County Emergency Medical Services administrator Steve Carroll.

""Two of those patients have since showed up at a local hospital complaining of unknown injuries at this point,"" Caroll said, bringing the total of injured patients up to 30.

Nine patients were initially transported to Ventura County Medical Center, located just six miles from the scene.

The Metrolink train engineer was the most critically injured of the nine patients at the hospital. He suffered severe injuries to his chest and heart, said Dr. Bryan Wong, chief medical officer at Ventura County Medical Center.

""There was a need at one point to calm him and sedate him,"" he said.

Wong says the train engineer is showing positive signs and complete coherence.

""He certainly recognized his son, who was at the bedside. He was very encouraged. He was squeezing his hand,"" Wong said. ""He was, you know, able to answer some very deeper questions about things about his medications, about things in his past, and so certainly he was there mentally which was really encouraging to us as staff.""

A veteran of the train system tells Eyewitness News the control cab is like a tin can. There is little to protect the engineer.

The driver of the vehicle involved in the collision, Jose Alejandro Sanchez Ramirez, 54, of Yuma, Arizona was taken to the Ventura County Medical Center for observation. He underwent several tests that doctors would not disclose and was arrested on suspicion of felony hit-and-run following his release from the hospital.

""It appeared that he was very distressed. The person appeared to be disoriented and on the phone,"" Oxnard Assistant Police Chief Jason Benites said.

Wong said the victims suffered injuries typical of high-speed accidents, including head trauma, back injuries and broken bones, but nothing life-threatening.

""There was a particular passenger that had a chance to speak to me about his injuries,"" Wong said. ""He was working on his laptop when suddenly he felt a very violent jerking motion, so quick that he wasn't able to even grab onto the seat or anything around him, but he was thrown against the side of the train at that point.""

Six patients were initially transported to Los Robles Regional Medical Center in Thousand Oaks. Eight patients were initially transported to Community Memorial Hospital in Ventura.

Two patients were initially transported to St. John's Hospital in Oxnard and three patients were initially transported to St. John's Pleasant Valley in Camarillo with minor injuries.",TRAIN DERAILMENT/TRAIN CRASH/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/532211_022415-metrolink-train-02.jpg?w=1600,"At least 28 people were injured Tuesday when a Metrolink commuter train struck a large pickup truck, which was hauling a trailer, on the tracks in Oxnard. Four victims were listed in critical condition."
https://abc7.com/1459274,train accident,6,2016-08-05,Woman in 70s killed by Amtrak train in North Hollywood,"Investigators examine the scene where a woman in her 70s was struck and killed by an Amtrak train in North Hollywood on Friday, Aug. 5, 2016.

NORTH HOLLYWOOD, Calif. (KABC) -- A woman in her 70s was struck and killed by an Amtrak train in North Hollywood Friday night, officials said.

The Pacific Surfliner train 790 struck a woman who was trying to cross the tracks one mile north of the Burbank station at 7:05 p.m.., officials said.

The location was at Vineland Avenue, just west of Bob Hope Airport.

The train had 241 passengers on board and no injuries to passengers or crew.

The woman was crossing the tracks and waited for a westbound train to pass by, then attempted to cross the tracks, according to Los Angeles Police Department detectives.

Unfortunately, she did not see another train heading in the opposite direction on the second set of tracks at the same time, according to LAPD Det. Bill Bustos.

""Unfortunately the lady, after that train went by, did not see the other train coming,"" Bustos said. ""She proceeded to cross the railroad tracks and was impacted by the second train.""

""Regrettably the victim lost her life at the scene,"" Bustos said. ""And one of the family members was behind the victim and observed this tragic incident.""

Bustos noted that the collision happened during the daytime and there appeared to be no other factors hindering visibility.",TRAINS/TRAIN ACCIDENT,https://cdn.abcotvs.com/dip/images/1459297_080516-kabc-amtrak-fatal-img.jpg?w=1600,"A woman in her 70s was struck and killed by an Amtrak train in North Hollywood Friday night, officials said."
https://abc7.com/1700392,train accident,6,2017-01-13,2 Tower of Power band members hit by train in Oakland,"Two band members of the iconic R&B group Tower of Power were hit at Embarcadero West and Washington Street in Oakland's Jack London Square before a concert Thursday night.

OAKLAND, Calif. -- A Capitol Corridor train hit two musicians just before 8 p.m. on Embarcadero West and Washington Street in Oakland's Jack London Square, right next to Oakland music venue, Yoshi's.

According to an Amtrak spokesperson, David Garibaldi and Marc Van Wageningen were not in the designated crosswalk when they were hit.

Garibaldi is one of the original members of East Bay R &B group Tower of Power. Van Wageningen was just filling in for their concert Thursday.

A train was stopped by officials after it hit two pedestrians in Oakland, Calif. on Jan. 12, 2017. KGO-TV

""I'm shook up like all in the industry hearing about it,"" said friend Victor Pamiroyan. ""And I hope the injuries, I don't know what the injuries are.""

Both men were rushed to Highland Hospital. Meantime, at Yoshi's, Thursday's shows were immediately cancelled as word spread about the tragedy on the train tracks.

Friends can't believe what happened. ""To study and get to know him was a dream come true,"" said Ryan Glick. ""I though I would never study with the best drummer in the world and I got to.""

""Good guy,"" said Jerry Perkins. ""Fantastic drummer. I can't believe he'd cross in front of the train. Not like him.""

Train service resumed quickly through the corridor.

Fellow musician Sheila E. took to twitter to ask for prayers for her friends:",PEDESTRIAN STRUCK/ACCIDENT/TRAIN ACCIDENT/MUSIC/AMTRAK/LIVE MUSIC/CONCERT,https://cdn.abcotvs.com/dip/images/1700396_top split.jpg?w=1600,Police say two pedestrians were hit by a train near Clay Street and Embarcadero West near Jack London Square in Oakland Thursday. They were later identified as bassist Marc Van Wageningen and drummer Dave Garibaldi of the band Tower of Power.
